state,year,commodity,var,value
Alabama,2010,336 Transportation Equipment,exports,5277092890
Alabama,2010,336 Transportation Equipment,imports,4127711366
Alabama,2011,336 Transportation Equipment,exports,6067581621
Alabama,2011,336 Transportation Equipment,imports,4594630737
Alabama,2012,336 Transportation Equipment,exports,7907002955
Alabama,2012,336 Transportation Equipment,imports,5530013525
Alabama,2013,336 Transportation Equipment,exports,8466835568
Alabama,2013,336 Transportation Equipment,imports,5683034537
Alabama,2014,336 Transportation Equipment,exports,8703149781
Alabama,2014,336 Transportation Equipment,imports,6831709811
Alabama,2015,336 Transportation Equipment,exports,9338785026
Alabama,2015,336 Transportation Equipment,imports,7464242172
Alabama,2016,336 Transportation Equipment,exports,10694717586
Alabama,2016,336 Transportation Equipment,imports,7543501811
Alabama,2017,336 Transportation Equipment,exports,10954805482
Alabama,2017,336 Transportation Equipment,imports,7807202822
Alabama,2008,337 Furniture & Fixtures,exports,29779240
Alabama,2008,337 Furniture & Fixtures,imports,219698501
Alabama,2009,337 Furniture & Fixtures,exports,29113656
Alabama,2009,337 Furniture & Fixtures,imports,175885935
Alabama,2010,337 Furniture & Fixtures,exports,34023817
Alabama,2010,337 Furniture & Fixtures,imports,231582035
Alabama,2011,337 Furniture & Fixtures,exports,39845508
Alabama,2011,337 Furniture & Fixtures,imports,201694627
Alabama,2012,337 Furniture & Fixtures,exports,42489067
Alabama,2012,337 Furniture & Fixtures,imports,214026670
Alabama,2013,337 Furniture & Fixtures,exports,52626471
Alabama,2013,337 Furniture & Fixtures,imports,204952176
Alabama,2014,337 Furniture & Fixtures,exports,40023497
Alabama,2014,337 Furniture & Fixtures,imports,240670740
Alabama,2015,337 Furniture & Fixtures,exports,36562872
Alabama,2015,337 Furniture & Fixtures,imports,282880535
Alabama,2016,337 Furniture & Fixtures,exports,27234198
Alabama,2016,337 Furniture & Fixtures,imports,299528747
Alabama,2017,337 Furniture & Fixtures,exports,25113774
Alabama,2017,337 Furniture & Fixtures,imports,320034157
Alabama,2008,339 Miscellaneous Manufactured Commodities,exports,92483023
Alabama,2008,339 Miscellaneous Manufactured Commodities,imports,211783003
Alabama,2009,339 Miscellaneous Manufactured Commodities,exports,76349705
Alabama,2009,339 Miscellaneous Manufactured Commodities,imports,178650960
Alabama,2010,339 Miscellaneous Manufactured Commodities,exports,96160354
Alabama,2010,339 Miscellaneous Manufactured Commodities,imports,222939648
Alabama,2011,339 Miscellaneous Manufactured Commodities,exports,162256973
Alabama,2011,339 Miscellaneous Manufactured Commodities,imports,241292577
Alabama,2012,339 Miscellaneous Manufactured Commodities,exports,270799822
Alabama,2012,339 Miscellaneous Manufactured Commodities,imports,272756497
Alabama,2013,339 Miscellaneous Manufactured Commodities,exports,352724946
Alabama,2013,339 Miscellaneous Manufactured Commodities,imports,263173350
Alabama,2014,339 Miscellaneous Manufactured Commodities,exports,397690510
Alabama,2014,339 Miscellaneous Manufactured Commodities,imports,309891862
Alabama,2015,339 Miscellaneous Manufactured Commodities,exports,265219738
Alabama,2015,339 Miscellaneous Manufactured Commodities,imports,349335158
Alabama,2016,339 Miscellaneous Manufactured Commodities,exports,283557825
Alabama,2016,339 Miscellaneous Manufactured Commodities,imports,322409957
Alabama,2017,339 Miscellaneous Manufactured Commodities,exports,229901884
Alabama,2017,339 Miscellaneous Manufactured Commodities,imports,307901910
Alabama,2008,"511 Newspapers, Books & Other Published Matter, Nesoi",exports,4940035
Alabama,2008,"511 Newspapers, Books & Other Published Matter, Nesoi",imports,5292
Alabama,2009,"511 Newspapers, Books & Other Published Matter, Nesoi",exports,3417276
Alabama,2009,"511 Newspapers, Books & Other Published Matter, Nesoi",imports,121324
Alabama,2010,"511 Newspapers, Books & Other Published Matter, Nesoi",exports,2652752
Alabama,2010,"511 Newspapers, Books & Other Published Matter, Nesoi",imports,13552
Alabama,2011,"511 Newspapers, Books & Other Published Matter, Nesoi",exports,2695981
Alabama,2011,"511 Newspapers, Books & Other Published Matter, Nesoi",imports,145789
Alabama,2008,910 Waste And Scrap,exports,160283816
Alabama,2008,910 Waste And Scrap,imports,278975332
Alabama,2009,910 Waste And Scrap,exports,133922890
Alabama,2009,910 Waste And Scrap,imports,143394486
Alabama,2010,910 Waste And Scrap,exports,212470868
Alabama,2010,910 Waste And Scrap,imports,230999128
Alabama,2011,910 Waste And Scrap,exports,239193655
Alabama,2011,910 Waste And Scrap,imports,320819647
Alabama,2012,910 Waste And Scrap,exports,191770105
Alabama,2012,910 Waste And Scrap,imports,290791517
Alabama,2013,910 Waste And Scrap,exports,191392107
Alabama,2013,910 Waste And Scrap,imports,264628769
Alabama,2014,910 Waste And Scrap,exports,206197234
Alabama,2014,910 Waste And Scrap,imports,247163959
Alabama,2015,910 Waste And Scrap,exports,158058775
Alabama,2015,910 Waste And Scrap,imports,191483311
Alabama,2016,910 Waste And Scrap,exports,87975091
Alabama,2016,910 Waste And Scrap,imports,157346346
Alabama,2017,910 Waste And Scrap,exports,124879362
Alabama,2017,910 Waste And Scrap,imports,244946728
Alabama,2008,920 Used Or Second-hand Merchandise,exports,109779199
Alabama,2008,920 Used Or Second-hand Merchandise,imports,6849396
Alabama,2009,920 Used Or Second-hand Merchandise,exports,9869479
Alabama,2009,920 Used Or Second-hand Merchandise,imports,4171052
Alabama,2010,920 Used Or Second-hand Merchandise,exports,12172801
Alabama,2010,920 Used Or Second-hand Merchandise,imports,4697565
Alabama,2011,920 Used Or Second-hand Merchandise,exports,12011894
Alabama,2011,920 Used Or Second-hand Merchandise,imports,5855838
Alabama,2012,930 Used Or Second-hand Merchandise,exports,24358076
Alabama,2012,930 Used Or Second-hand Merchandise,imports,8840053
Alabama,2013,930 Used Or Second-hand Merchandise,exports,24797644
Alabama,2013,930 Used Or Second-hand Merchandise,imports,9970858
Alabama,2014,930 Used Or Second-hand Merchandise,exports,39611042
Alabama,2014,930 Used Or Second-hand Merchandise,imports,4924272
Alabama,2015,930 Used Or Second-hand Merchandise,exports,23974026
Alabama,2015,930 Used Or Second-hand Merchandise,imports,8961592
Alabama,2016,930 Used Or Second-hand Merchandise,exports,20489170
Alabama,2016,930 Used Or Second-hand Merchandise,imports,11800835
Alabama,2017,930 Used Or Second-hand Merchandise,exports,35153785
Alabama,2017,930 Used Or Second-hand Merchandise,imports,9538821
Alabama,2008,980 Goods Returned (exports For Canada Only),exports,5493271
Alabama,2008,980 Goods Returned (exports For Canada Only),imports,219986528
Alabama,2009,980 Goods Returned (exports For Canada Only),exports,1842040
Alabama,2009,980 Goods Returned (exports For Canada Only),imports,178195570
Alabama,2010,980 Goods Returned (exports For Canada Only),exports,506069
Alabama,2010,980 Goods Returned (exports For Canada Only),imports,223208439
Alabama,2011,980 Goods Returned (exports For Canada Only),exports,688913
Alabama,2011,980 Goods Returned (exports For Canada Only),imports,205406402
Alabama,2012,980 Goods Returned (exports For Canada Only),exports,1289284
Alabama,2012,980 Goods Returned (exports For Canada Only),imports,210422257
Alabama,2013,980 Goods Returned (exports For Canada Only),exports,244242
Alabama,2013,980 Goods Returned (exports For Canada Only),imports,278481918
Alabama,2014,980 Goods Returned (exports For Canada Only),exports,1685471
Alabama,2014,980 Goods Returned (exports For Canada Only),imports,303362510
Alabama,2015,980 Goods Returned (exports For Canada Only),exports,198281
Alabama,2015,980 Goods Returned (exports For Canada Only),imports,254597162
Alabama,2016,980 Goods Returned (exports For Canada Only),exports,264630
Alabama,2016,980 Goods Returned (exports For Canada Only),imports,303525425
Alabama,2017,980 Goods Returned (exports For Canada Only),exports,954663
Alabama,2017,980 Goods Returned (exports For Canada Only),imports,507803932
Alabama,2008,990 Other Special Classification Provisions,exports,115982989
Alabama,2008,990 Other Special Classification Provisions,imports,39552697
Alabama,2009,990 Other Special Classification Provisions,exports,122125054
Alabama,2009,990 Other Special Classification Provisions,imports,23066579
Alabama,2010,990 Other Special Classification Provisions,exports,91246339
Alabama,2010,990 Other Special Classification Provisions,imports,7698349
Alabama,2011,990 Other Special Classification Provisions,exports,79887238
Alabama,2011,990 Other Special Classification Provisions,imports,8909740
Alabama,2012,990 Other Special Classification Provisions,exports,57165581
Alabama,2012,990 Other Special Classification Provisions,imports,1612509
Alabama,2013,990 Other Special Classification Provisions,exports,62002403
Alabama,2013,990 Other Special Classification Provisions,imports,2803632
Alabama,2014,990 Other Special Classification Provisions,exports,43937308
Alabama,2014,990 Other Special Classification Provisions,imports,5709816
Alabama,2015,990 Other Special Classification Provisions,exports,62380201
Alabama,2015,990 Other Special Classification Provisions,imports,326197
Alabama,2016,990 Other Special Classification Provisions,exports,82067947
Alabama,2016,990 Other Special Classification Provisions,imports,3778701
Alabama,2017,990 Other Special Classification Provisions,exports,86034012
Alabama,2017,990 Other Special Classification Provisions,imports,7132273
Alaska,2008,111 Agricultural Products,exports,285498
Alaska,2008,111 Agricultural Products,imports,1389349
Alaska,2009,111 Agricultural Products,exports,200934
Alaska,2009,111 Agricultural Products,imports,1815422
Alaska,2010,111 Agricultural Products,exports,30575
Alaska,2010,111 Agricultural Products,imports,1480679
Alaska,2011,111 Agricultural Products,exports,241963
Alaska,2011,111 Agricultural Products,imports,1478066
Alaska,2012,111 Agricultural Products,exports,109872
Alaska,2012,111 Agricultural Products,imports,1198659
Alaska,2013,111 Agricultural Products,exports,916375
Alaska,2013,111 Agricultural Products,imports,1465826
Alaska,2014,111 Agricultural Products,exports,51124
Alaska,2014,111 Agricultural Products,imports,1282100
Alaska,2015,111 Agricultural Products,exports,220717
Alaska,2015,111 Agricultural Products,imports,1120671
Alaska,2016,111 Agricultural Products,exports,1105483
Alaska,2016,111 Agricultural Products,imports,1571568
Alaska,2017,111 Agricultural Products,exports,1012608
Alaska,2017,111 Agricultural Products,imports,1363320
Alaska,2008,112 Livestock & Livestock Products,exports,420304
Alaska,2008,112 Livestock & Livestock Products,imports,239424
Alaska,2009,112 Livestock & Livestock Products,exports,404655
Alaska,2009,112 Livestock & Livestock Products,imports,277077
Alaska,2010,112 Livestock & Livestock Products,exports,479562
Alaska,2010,112 Livestock & Livestock Products,imports,215744
Alaska,2011,112 Livestock & Livestock Products,exports,470898
Alaska,2011,112 Livestock & Livestock Products,imports,211642
Alaska,2012,112 Livestock & Livestock Products,exports,478871
Alaska,2012,112 Livestock & Livestock Products,imports,222317
Alaska,2013,112 Livestock & Livestock Products,exports,745443
Alaska,2013,112 Livestock & Livestock Products,imports,309905
Alaska,2014,112 Livestock & Livestock Products,exports,516770
Alaska,2014,112 Livestock & Livestock Products,imports,285891
Alaska,2015,112 Livestock & Livestock Products,exports,1556256
Alaska,2015,112 Livestock & Livestock Products,imports,580490
Alaska,2016,112 Livestock & Livestock Products,exports,433768
Alaska,2016,112 Livestock & Livestock Products,imports,864613
Alaska,2017,112 Livestock & Livestock Products,exports,308650
Alaska,2017,112 Livestock & Livestock Products,imports,712519
Alaska,2008,"113 Forestry Products, Nesoi",exports,80993761
Alaska,2008,"113 Forestry Products, Nesoi",imports,1083668
Alaska,2009,"113 Forestry Products, Nesoi",exports,86377532
Alaska,2009,"113 Forestry Products, Nesoi",imports,83041
Alaska,2010,"113 Forestry Products, Nesoi",exports,115030361
Alaska,2010,"113 Forestry Products, Nesoi",imports,33309
Alaska,2011,"113 Forestry Products, Nesoi",exports,118157554
Alaska,2011,"113 Forestry Products, Nesoi",imports,15800
Alaska,2012,"113 Forestry Products, Nesoi",exports,150955376
Alaska,2012,"113 Forestry Products, Nesoi",imports,521067
Alaska,2013,"113 Forestry Products, Nesoi",exports,162581556
Alaska,2013,"113 Forestry Products, Nesoi",imports,3944
Alaska,2014,"113 Forestry Products, Nesoi",exports,122527805
Alaska,2014,"113 Forestry Products, Nesoi",imports,5946
Alaska,2015,"113 Forestry Products, Nesoi",exports,90290574
Alaska,2015,"113 Forestry Products, Nesoi",imports,180933
Alaska,2016,"113 Forestry Products, Nesoi",exports,95823336
Alaska,2016,"113 Forestry Products, Nesoi",imports,672568
Alaska,2017,"113 Forestry Products, Nesoi",exports,70369516
Alaska,2017,"113 Forestry Products, Nesoi",imports,4480
Alaska,2008,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,1790981929
Alaska,2008,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,5288636
Alaska,2009,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,1623230106
Alaska,2009,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,3977713
Alaska,2010,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,1842113811
Alaska,2010,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,4480525
Alaska,2011,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,2500353197
Alaska,2011,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,9209989
Alaska,2012,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,2218667209
Alaska,2012,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,9732441
Alaska,2013,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,2297692480
Alaska,2013,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,7549705
Alaska,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,2366456875
Alaska,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,12621088
Alaska,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,2447232003
Alaska,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,6018004
Alaska,2016,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,2218000608
Alaska,2016,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,5975723
Alaska,2017,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,2534230333
Alaska,2017,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,4860946
Alaska,2008,211 Oil & Gas,exports,305486174
Alaska,2008,211 Oil & Gas,imports,412514463
Alaska,2009,211 Oil & Gas,exports,256689341
Alaska,2009,211 Oil & Gas,imports,253267891
Alaska,2010,211 Oil & Gas,exports,366229762
Alaska,2010,211 Oil & Gas,imports,192562617
Alaska,2011,211 Oil & Gas,exports,210205260
Alaska,2011,211 Oil & Gas,imports,138382262
Alaska,2012,211 Oil & Gas,exports,144915615
Alaska,2012,211 Oil & Gas,imports,214732925
Alaska,2013,211 Oil & Gas,exports,50443576
Alaska,2013,211 Oil & Gas,imports,4489460
Alaska,2014,211 Oil & Gas,exports,290878068
Alaska,2014,211 Oil & Gas,imports,315948053
Alaska,2015,211 Oil & Gas,exports,246177551
Alaska,2015,211 Oil & Gas,imports,35109196
Alaska,2016,211 Oil & Gas,exports,146745423
Alaska,2016,211 Oil & Gas,imports,70738080
Alaska,2017,211 Oil & Gas,exports,86039287
Alaska,2017,211 Oil & Gas,imports,55975920
Alaska,2008,212 Minerals & Ores,exports,714997960
Alaska,2008,212 Minerals & Ores,imports,105375152
Alaska,2009,212 Minerals & Ores,exports,886200908
Alaska,2009,212 Minerals & Ores,imports,108353555
